date,gdp_growth,gdp_level,unemployment_rate,cpi_inflation,core_cpi_inflation,fed_funds_rate,yield_3m,yield_6m,yield_1y,yield_2y,yield_5y,yield_10y,yield_30y,payroll_changes,jolts_openings,usd_eur,usd_gbp,usd_jpy,usd_cny,scenario
2010-01-01,3.1220324040407483,103.12203240404074,4.688983797979626,0.34732189182901757,0.5033501129259564,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,302.66844346605166,7113.614458343505,0.85,0.75,110.0,6.5,high_inflation
2010-01-02,3.0315917992017822,106.24827148157185,4.734204100399109,0.4569465976512119,0.40089805026606457,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,154.35738365898843,6932.782545938324,0.8490854662559502,0.749152086308273,109.97247226155287,6.483983156875346,high_inflation
2010-01-03,2.0796250022365723,108.45783709974681,5.210187498881714,0.28170762818287415,0.16252682232105203,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,280.09948275265845,7387.840428359689,0.8476731761119377,0.7475884742537271,109.90561265845999,6.46714388556051,high_inflation
2010-01-04,2.5066232591038218,111.17646647081001,4.996688370448089,0.3306708174913574,0.36448534360217744,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,114.28649440804371,7164.347869278308,0.8464966737133901,0.746172499361563,109.91591813073062,6.450978547501143,high_inflation
2010-01-05,2.2837571179674745,113.71546693734184,5.108121441016262,0.3091383088969319,0.31984361741647893,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,118.92616262000122,6891.23132229302,0.8455117215413115,0.7447896865557101,109.84836220586645,6.43630244736856,high_inflation
2010-01-06,2.263656236525627,116.28959419656321,5.118171881737187,0.3147863608801164,0.2509322141071336,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,323.7286246542077,7048.489479395597,0.8441370118645214,0.7442712147046477,109.84135832340183,6.423322792492317,high_inflation
2010-01-07,2.4414432038727143,119.12873859088637,5.029278398063643,0.31426041309848896,0.21634827575271304,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,74.86227718113435,7290.393503572652,0.843817905267923,0.7436790696450624,109.81037357134554,6.415494547472718,high_inflation
2010-01-08,2.9910637995779803,122.69195516577227,4.75446810021101,0.4840382974915877,0.35847317762709807,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,164.67044255999858,6787.861861360121,0.8423150721871641,0.7431879594650282,109.8117736228822,6.4044191088493765,high_inflation
2010-01-09,2.348255284736239,125.57307548689873,5.07587235763188,0.34623038700200626,0.3169073505277066,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,245.9847703877517,6770.018485178839,0.8405803372033623,0.7417971639185247,109.75658315879986,6.392010838129087,high_inflation
2010-01-10,2.844834242305869,129.14542133746662,4.827582878847066,0.44980878783742084,0.5577320805488027,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,208.81979440579505,7091.653647192229,0.8395408246029872,0.7407406320706342,109.74625066983957,6.380229113806692,high_inflation
2010-01-11,2.937785423555639,132.9394367007082,4.781107288222181,0.4454034557334128,0.1757630942025654,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,471.8135598388042,7215.488749679741,0.8382958844625603,0.7390134646207844,109.70101746095649,6.371432480749429,high_inflation
2010-01-12,2.859597376000139,136.74096934427104,4.820201311999931,0.46910108386338634,0.5624192929439124,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,192.72068244993196,7097.868744174785,0.8373658840387431,0.7383006084655325,109.66701991000365,6.3569137379486245,high_inflation
2010-01-13,2.4308758804889274,140.06497258680767,5.034562059755537,0.41704623690524434,0.26052380900627153,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,203.60297279249247,7195.4607855611375,0.8360628662417722,0.7376079370157212,109.63098387786728,6.343778871958187,high_inflation
2010-01-14,2.4503322148743307,143.49702973185714,5.024833892562834,0.3246275509622707,0.32401894220405747,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,242.49951212423557,7032.998478179709,0.8350379864264041,0.7371321187360071,109.65188376700402,6.331941102733072,high_inflation
2010-01-15,2.8995401325908734,147.65778369800822,4.800229933704563,0.4772570429075721,0.34192991844463366,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,62.30113392823362,7092.847376986277,0.8340898905528241,0.736246237321336,109.61892650469932,6.315786389015522,high_inflation
2010-01-16,2.6511838211718155,151.57246297011068,4.924408089414092,0.43896497253716926,0.40532722130211274,0.0,0.0,0.7071067811865476,1.0,1.4142135623730951,2.23606797749979,3.1622776601683795,5.477225575051661,265.23283406875026,7344.8422701955415,0.8326040492753115,0.7350377249621717,109.67952928452443,6.300065871504205,high_inflation
