date,gdp_growth,gdp_level,unemployment_rate,cpi_inflation,core_cpi_inflation,fed_funds_rate,yield_3m,yield_6m,yield_1y,yield_2y,yield_5y,yield_10y,yield_30y,payroll_changes,jolts_openings,usd_eur,usd_gbp,usd_jpy,usd_cny,scenario
2010-01-01,2.1625463750335494,102.16254637503354,4.949381956255032,0.6276063938721437,0.5751900936126404,1.77268277832499,1.77268277832499,2.479789559511538,2.77268277832499,3.1868963406980853,4.00875075582478,4.93496043849337,7.249908353376651,319.56583832957,7184.082117825363,0.85,0.75,110.0,6.5,productivity_boom
2010-01-02,2.118672016266294,104.32703565618647,4.942800802439944,0.6775966606762044,0.6180619074005375,1.8257309991474533,1.8257309991474533,2.5328377803340008,2.8257309991474533,3.2399445615205487,4.061798976647243,4.988008659315833,7.302956574199115,279.5132698267712,6863.465056876898,0.8489764535251666,0.7484980082290431,110.04859252268258,6.488010824010125,productivity_boom
2010-01-03,2.4848590010822504,106.9194153922515,4.997728850162337,0.5960775686386179,0.36544426648086104,1.886545853499052,1.886545853499052,2.5936526346855997,2.886545853499052,3.300759415872147,4.122613830998842,5.048823513667432,7.363771428550713,244.36454481125642,6893.201403251084,0.8470006619606416,0.7476341316424205,110.051309344019,6.473607257005346,productivity_boom
2010-01-04,2.0916125489056245,109.15575530181236,4.938741882335844,0.6126599464348034,0.6154652812515728,1.7147961941050172,1.7147961941050172,2.4219029752915646,2.714796194105017,3.129009756478112,3.950864171604807,4.877073854273396,7.192021769156678,97.98368517622953,7233.238282289369,0.845852562841014,0.7465081125268992,110.1013999414,6.460373515191492,productivity_boom
2010-01-05,2.897085534442976,112.31809089867313,5.059562830166446,0.560351469794164,0.5640504085348358,2.039069971912734,2.039069971912734,2.7461767530992813,3.039069971912734,3.453283534285829,4.275137949412524,5.201347632081113,7.516295546964395,247.0968017039603,6759.675328830039,0.8446562186156682,0.7456573502363762,110.0902896747505,6.446940024856098,productivity_boom
2010-01-06,2.64907230410396,115.29347833716818,5.022360845615594,0.6179640218878721,0.6546008070032345,2.0014821848837885,2.0014821848837885,2.708588966070336,3.0014821848837885,3.4156957472568834,4.237550162383578,5.163759845052168,7.47870775993545,242.73540433444046,7067.6097966513835,0.8432478702354876,0.74454808232086,110.08592434351823,6.428121995770669,productivity_boom
2010-01-07,2.4504011740893774,118.11863108399064,4.992560176113407,0.5915742112213055,0.36178581370476753,1.862561903876647,1.862561903876647,2.5696686850631947,2.8625619038766468,3.276775466249742,4.098629881376437,5.024839564045027,7.339787478928308,-4.078274452049957,7157.433211449025,0.8427762277209457,0.7436552105116091,110.07529804162864,6.416987112478184,productivity_boom
2010-01-08,2.644567267095207,121.24235773797881,5.021685090064281,0.6456647605519122,0.5122542748901615,2.040780774375472,2.040780774375472,2.7478875555620195,3.040780774375472,3.454994336748567,4.276848751875262,5.203058434543852,7.518006349427133,315.47132813094845,6919.264350494994,0.8416500886428662,0.7427750085457612,110.11244097696469,6.402627235828222,productivity_boom
2010-01-09,2.2588302903985142,123.98101683935758,4.963824543559777,0.5874368794651416,0.6943390284647587,1.7605704643969695,1.7605704643969695,2.467677245583517,2.7605704643969693,3.1747840267700647,3.996638441896759,4.922848124565349,7.2377960394486305,347.52642470514013,7440.362414591417,0.8408001445136185,0.7414355242419297,110.08781204380573,6.385206188555685,productivity_boom
2010-01-10,2.666033336809727,127.28639207961055,5.024905000521459,0.5070293784933563,0.4177237473236079,1.8435607361448978,1.8435607361448978,2.5506675173314455,2.843560736144898,3.257774298517993,4.079628713644688,5.005838396313277,7.320786311196559,196.47280855720894,7335.736942055182,0.839572647258075,0.7398450166839647,110.07902187798123,6.367714734179308,productivity_boom
2010-01-11,2.621737645994387,130.6235073389897,5.018260646899158,0.6028569617859663,0.426966304737442,1.9651542656761427,1.9651542656761427,2.6722610468626904,2.9651542656761425,3.379367828049238,4.201222243175932,5.1274319258445225,7.442379840727804,127.87695742427684,6714.297679498988,0.8382952661400599,0.7391020613231482,110.12344065980068,6.357777920937408,productivity_boom
2010-01-12,2.4524121316618475,133.8269340797733,4.992861819749277,0.6043921010297315,0.5599362593143219,1.8827942173755212,1.8827942173755212,2.5899009985620687,2.882794217375521,3.2970077797486166,4.118862194875311,5.045071877543901,7.360019792427183,20.395501038500008,7145.46983553619,0.8369049846385568,0.7385788307367241,110.1198687886583,6.344545187837221,productivity_boom
2010-01-13,3.2604230976296757,138.1902583493599,5.114063464644452,0.600477070625004,0.4820212316280949,2.2809271547523435,2.2809271547523435,2.988033935938891,3.2809271547523435,3.6951407171254385,4.516995132252133,5.443204814920723,7.758152729804005,369.1574930268921,7115.30085450601,0.8356344217520785,0.7389753403726274,110.17746497667049,6.334201374104262,productivity_boom
